-0,8320313	-0,8300781	1
-0,8300781	-0,828125	0
-0,828125	-0,8261719	5
-0,8261719	-0,8242188	3
-0,8242188	-0,8222656	0
-0,8222656	-0,8203125	0
-0,8203125	-0,8183594	3
-0,8183594	-0,8164063	4
-0,8164063	-0,8144531	1
-0,8144531	-0,8125	2
-0,8125	-0,8105469	1
-0,8105469	-0,8085938	2
-0,8085938	-0,8066406	1
-0,8066406	-0,8046875	1
-0,8046875	-0,8027344	1
-0,8027344	-0,8007813	0
-0,8007813	-0,7988281	2
-0,7988281	-0,796875	2
-0,796875	-0,7949219	1
-0,7949219	-0,7929688	5
-0,7929688	-0,7910156	2
-0,7910156	-0,7890625	3
-0,7890625	-0,7871094	1
-0,7871094	-0,7851563	3
-0,7851563	-0,7832031	1
-0,7832031	-0,78125	4
-0,78125	-0,7792969	4
-0,7792969	-0,7773438	1
-0,7773438	-0,7753906	2
-0,7753906	-0,7734375	1
-0,7734375	-0,7714844	2
-0,7714844	-0,7695313	2
-0,7695313	-0,7675781	0
-0,7675781	-0,765625	0
-0,765625	-0,7636719	0
-0,7636719	-0,7617188	5
-0,7617188	-0,7597656	2
-0,7597656	-0,7578125	1
-0,7578125	-0,7558594	2
-0,7558594	-0,7539063	1
-0,7539063	-0,7519531	3
-0,7519531	-0,75	1
-0,75	-0,7480469	0
-0,7480469	-0,7460938	0
-0,7460938	-0,7441406	1
-0,7441406	-0,7421875	0
-0,7421875	-0,7402344	2
-0,7402344	-0,7382813	0
-0,7382813	-0,7363281	0
-0,7363281	-0,734375	4
-0,734375	-0,7324219	0
-0,7324219	-0,7304688	1
-0,7304688	-0,7285156	1
-0,7285156	-0,7265625	0
-0,7265625	-0,7246094	0
-0,7246094	-0,7226563	2
-0,7226563	-0,7207031	1
-0,7207031	-0,71875	0
-0,71875	-0,7167969	0
-0,7167969	-0,7148438	2
-0,7148438	-0,7128906	0
-0,7128906	-0,7109375	1
-0,7109375	-0,7089844	1
-0,7089844	-0,7070313	0
-0,7070313	-0,7050781	0
-0,7050781	-0,703125	1
-0,703125	-0,7011719	0
-0,7011719	-0,6992188	0
-0,6992188	-0,6972656	4
-0,6972656	-0,6953125	0
-0,6953125	-0,6933594	1
-0,6933594	-0,6914063	1
-0,6914063	-0,6894531	0
-0,6894531	-0,6875	0
-0,6875	-0,6855469	2
-0,6855469	-0,6835938	1
-0,6835938	-0,6816406	3
-0,6816406	-0,6796875	2
-0,6796875	-0,6777344	2
-0,6777344	-0,6757813	1
-0,6757813	-0,6738281	2
-0,6738281	-0,671875	1
-0,671875	-0,6699219	0
-0,6699219	-0,6679688	0
-0,6679688	-0,6660156	1
-0,6660156	-0,6640625	2
-0,6640625	-0,6621094	6
-0,6621094	-0,6601563	3
-0,6601563	-0,6582031	2
-0,6582031	-0,65625	6
-0,65625	-0,6542969	7
-0,6542969	-0,6523438	6
-0,6523438	-0,6503906	2
-0,6503906	-0,6484375	5
-0,6484375	-0,6464844	4
-0,6464844	-0,6445313	2
-0,6445313	-0,6425781	1
-0,6425781	-0,640625	2
-0,640625	-0,6386719	3
-0,6386719	-0,6367188	4
-0,6367188	-0,6347656	4
-0,6347656	-0,6328125	4
-0,6328125	-0,6308594	5
-0,6308594	-0,6289063	3
-0,6289063	-0,6269531	6
-0,6269531	-0,625	3
-0,625	-0,6230469	5
-0,6230469	-0,6210938	8
-0,6210938	-0,6191406	7
-0,6191406	-0,6171875	9
-0,6171875	-0,6152344	6
-0,6152344	-0,6132813	11
-0,6132813	-0,6113281	12
-0,6113281	-0,609375	10
-0,609375	-0,6074219	14
-0,6074219	-0,6054688	8
-0,6054688	-0,6035156	14
-0,6035156	-0,6015625	16
-0,6015625	-0,5996094	12
-0,5996094	-0,5976563	10
-0,5976563	-0,5957031	14
-0,5957031	-0,59375	12
-0,59375	-0,5917969	11
-0,5917969	-0,5898438	18
-0,5898438	-0,5878906	11
-0,5878906	-0,5859375	22
-0,5859375	-0,5839844	21
-0,5839844	-0,5820313	27
-0,5820313	-0,5800781	17
-0,5800781	-0,578125	26
-0,578125	-0,5761719	27
-0,5761719	-0,5742188	25
-0,5742188	-0,5722656	22
-0,5722656	-0,5703125	18
-0,5703125	-0,5683594	29
-0,5683594	-0,5664063	16
-0,5664063	-0,5644531	30
-0,5644531	-0,5625	24
-0,5625	-0,5605469	25
-0,5605469	-0,5585938	14
-0,5585938	-0,5566406	20
-0,5566406	-0,5546875	19
-0,5546875	-0,5527344	17
-0,5527344	-0,5507813	29
-0,5507813	-0,5488281	19
-0,5488281	-0,546875	28
-0,546875	-0,5449219	25
-0,5449219	-0,5429688	28
-0,5429688	-0,5410156	34
-0,5410156	-0,5390625	31
-0,5390625	-0,5371094	33
-0,5371094	-0,5351563	35
-0,5351563	-0,5332031	23
-0,5332031	-0,53125	24
-0,53125	-0,5292969	22
-0,5292969	-0,5273438	39
-0,5273438	-0,5253906	40
-0,5253906	-0,5234375	30
-0,5234375	-0,5214844	22
-0,5214844	-0,5195313	24
-0,5195313	-0,5175781	22
-0,5175781	-0,515625	24
-0,515625	-0,5136719	18
-0,5136719	-0,5117188	18
-0,5117188	-0,5097656	20
-0,5097656	-0,5078125	22
-0,5078125	-0,5058594	29
-0,5058594	-0,5039063	24
-0,5039063	-0,5019531	26
-0,5019531	-0,5	33
-0,5	-0,4980469	38
-0,4980469	-0,4960938	32
-0,4960938	-0,4941406	29
-0,4941406	-0,4921875	32
-0,4921875	-0,4902344	41
-0,4902344	-0,4882813	38
-0,4882813	-0,4863281	51
-0,4863281	-0,484375	36
-0,484375	-0,4824219	43
-0,4824219	-0,4804688	63
-0,4804688	-0,4785156	63
-0,4785156	-0,4765625	112
-0,4765625	-0,4746094	127
-0,4746094	-0,4726563	111
-0,4726563	-0,4707031	104
-0,4707031	-0,46875	92
-0,46875	-0,4667969	76
-0,4667969	-0,4648438	61
-0,4648438	-0,4628906	97
-0,4628906	-0,4609375	123
-0,4609375	-0,4589844	162
-0,4589844	-0,4570313	101
-0,4570313	-0,4550781	58
-0,4550781	-0,453125	66
-0,453125	-0,4511719	120
-0,4511719	-0,4492188	110
-0,4492188	-0,4472656	68
-0,4472656	-0,4453125	71
-0,4453125	-0,4433594	76
-0,4433594	-0,4414063	65
-0,4414063	-0,4394531	67
-0,4394531	-0,4375	52
-0,4375	-0,4355469	56
-0,4355469	-0,4335938	65
-0,4335938	-0,4316406	63
-0,4316406	-0,4296875	60
-0,4296875	-0,4277344	67
-0,4277344	-0,4257813	67
-0,4257813	-0,4238281	85
-0,4238281	-0,421875	88
-0,421875	-0,4199219	76
-0,4199219	-0,4179688	78
-0,4179688	-0,4160156	72
-0,4160156	-0,4140625	69
-0,4140625	-0,4121094	68
-0,4121094	-0,4101563	59
-0,4101563	-0,4082031	73
-0,4082031	-0,40625	70
-0,40625	-0,4042969	72
-0,4042969	-0,4023438	68
-0,4023438	-0,4003906	56
-0,4003906	-0,3984375	67
-0,3984375	-0,3964844	78
-0,3964844	-0,3945313	66
-0,3945313	-0,3925781	78
-0,3925781	-0,390625	81
-0,390625	-0,3886719	81
-0,3886719	-0,3867188	109
-0,3867188	-0,3847656	89
-0,3847656	-0,3828125	103
-0,3828125	-0,3808594	99
-0,3808594	-0,3789063	108
-0,3789063	-0,3769531	83
-0,3769531	-0,375	103
-0,375	-0,3730469	99
-0,3730469	-0,3710938	124
-0,3710938	-0,3691406	109
-0,3691406	-0,3671875	135
-0,3671875	-0,3652344	138
-0,3652344	-0,3632813	116
-0,3632813	-0,3613281	139
-0,3613281	-0,359375	136
-0,359375	-0,3574219	152
-0,3574219	-0,3554688	149
-0,3554688	-0,3535156	146
-0,3535156	-0,3515625	146
-0,3515625	-0,3496094	142
-0,3496094	-0,3476563	137
-0,3476563	-0,3457031	155
-0,3457031	-0,34375	182
-0,34375	-0,3417969	156
-0,3417969	-0,3398438	146
-0,3398438	-0,3378906	190
-0,3378906	-0,3359375	171
-0,3359375	-0,3339844	188
-0,3339844	-0,3320313	222
-0,3320313	-0,3300781	213
-0,3300781	-0,328125	223
-0,328125	-0,3261719	257
-0,3261719	-0,3242188	221
-0,3242188	-0,3222656	210
-0,3222656	-0,3203125	232
-0,3203125	-0,3183594	241
-0,3183594	-0,3164063	246
-0,3164063	-0,3144531	290
-0,3144531	-0,3125	295
-0,3125	-0,3105469	317
-0,3105469	-0,3085938	328
-0,3085938	-0,3066406	331
-0,3066406	-0,3046875	300
-0,3046875	-0,3027344	308
-0,3027344	-0,3007813	326
-0,3007813	-0,2988281	357
-0,2988281	-0,296875	333
-0,296875	-0,2949219	346
-0,2949219	-0,2929688	340
-0,2929688	-0,2910156	325
-0,2910156	-0,2890625	357
-0,2890625	-0,2871094	372
-0,2871094	-0,2851563	359
-0,2851563	-0,2832031	379
-0,2832031	-0,28125	399
-0,28125	-0,2792969	434
-0,2792969	-0,2773438	389
-0,2773438	-0,2753906	485
-0,2753906	-0,2734375	496
-0,2734375	-0,2714844	456
-0,2714844	-0,2695313	552
-0,2695313	-0,2675781	503
-0,2675781	-0,265625	427
-0,265625	-0,2636719	450
-0,2636719	-0,2617188	476
-0,2617188	-0,2597656	487
-0,2597656	-0,2578125	519
-0,2578125	-0,2558594	482
-0,2558594	-0,2539063	555
-0,2539063	-0,2519531	507
-0,2519531	-0,25	572
-0,25	-0,2480469	618
-0,2480469	-0,2460938	589
-0,2460938	-0,2441406	624
-0,2441406	-0,2421875	609
-0,2421875	-0,2402344	632
-0,2402344	-0,2382813	677
-0,2382813	-0,2363281	694
-0,2363281	-0,234375	759
-0,234375	-0,2324219	758
-0,2324219	-0,2304688	802
-0,2304688	-0,2285156	791
-0,2285156	-0,2265625	783
-0,2265625	-0,2246094	828
-0,2246094	-0,2226563	760
-0,2226563	-0,2207031	840
-0,2207031	-0,21875	925
-0,21875	-0,2167969	901
-0,2167969	-0,2148438	982
-0,2148438	-0,2128906	1037
-0,2128906	-0,2109375	1241
-0,2109375	-0,2089844	1172
-0,2089844	-0,2070313	1237
-0,2070313	-0,2050781	1396
-0,2050781	-0,203125	1329
-0,203125	-0,2011719	1300
-0,2011719	-0,1992188	1344
-0,1992188	-0,1972656	1372
-0,1972656	-0,1953125	1418
-0,1953125	-0,1933594	1443
-0,1933594	-0,1914063	1513
-0,1914063	-0,1894531	1472
-0,1894531	-0,1875	1606
-0,1875	-0,1855469	1658
-0,1855469	-0,1835938	1678
-0,1835938	-0,1816406	1723
-0,1816406	-0,1796875	1857
-0,1796875	-0,1777344	1971
-0,1777344	-0,1757813	2001
-0,1757813	-0,1738281	2168
-0,1738281	-0,171875	2408
-0,171875	-0,1699219	2364
-0,1699219	-0,1679688	2572
-0,1679688	-0,1660156	2686
-0,1660156	-0,1640625	2834
-0,1640625	-0,1621094	2813
-0,1621094	-0,1601563	2976
-0,1601563	-0,1582031	3076
-0,1582031	-0,15625	3070
-0,15625	-0,1542969	3288
-0,1542969	-0,1523438	3247
-0,1523438	-0,1503906	3454
-0,1503906	-0,1484375	3539
-0,1484375	-0,1464844	3782
-0,1464844	-0,1445313	3793
-0,1445313	-0,1425781	3775
-0,1425781	-0,140625	3933
-0,140625	-0,1386719	4284
-0,1386719	-0,1367188	4333
-0,1367188	-0,1347656	4539
-0,1347656	-0,1328125	4703
-0,1328125	-0,1308594	4893
-0,1308594	-0,1289063	5093
-0,1289063	-0,1269531	5237
-0,1269531	-0,125	5284
-0,125	-0,1230469	5419
-0,1230469	-0,1210938	5625
-0,1210938	-0,1191406	5982
-0,1191406	-0,1171875	6033
-0,1171875	-0,1152344	6493
-0,1152344	-0,1132813	6695
-0,1132813	-0,1113281	6802
-0,1113281	-0,109375	7116
-0,109375	-0,1074219	7556
-0,1074219	-0,1054688	7839
-0,1054688	-0,1035156	8147
-0,1035156	-0,1015625	8446
-0,1015625	-0,09960938	8952
-0,09960938	-0,09765625	9533
-0,09765625	-0,09570313	10210
-0,09570313	-0,09375	10497
-0,09375	-0,09179688	11010
-0,09179688	-0,08984375	11692
-0,08984375	-0,08789063	12260
-0,08789063	-0,0859375	12644
-0,0859375	-0,08398438	13315
-0,08398438	-0,08203125	13661
-0,08203125	-0,08007813	13967
-0,08007813	-0,078125	14752
-0,078125	-0,07617188	15302
-0,07617188	-0,07421875	16145
-0,07421875	-0,07226563	17069
-0,07226563	-0,0703125	17707
-0,0703125	-0,06835938	18700
-0,06835938	-0,06640625	20126
-0,06640625	-0,06445313	21538
-0,06445313	-0,0625	22539
-0,0625	-0,06054688	23888
-0,06054688	-0,05859375	25125
-0,05859375	-0,05664063	26895
-0,05664063	-0,0546875	28992
-0,0546875	-0,05273438	30836
-0,05273438	-0,05078125	33150
-0,05078125	-0,04882813	35643
-0,04882813	-0,046875	37734
-0,046875	-0,04492188	40135
-0,04492188	-0,04296875	43911
-0,04296875	-0,04101563	46417
-0,04101563	-0,0390625	49874
-0,0390625	-0,03710938	53009
-0,03710938	-0,03515625	56144
-0,03515625	-0,03320313	60010
-0,03320313	-0,03125	63797
-0,03125	-0,02929688	69048
-0,02929688	-0,02734375	73557
-0,02734375	-0,02539063	80586
-0,02539063	-0,0234375	86108
-0,0234375	-0,02148438	94159
-0,02148438	-0,01953125	102584
-0,01953125	-0,01757813	112052
-0,01757813	-0,015625	122000
-0,015625	-0,01367188	132616
-0,01367188	-0,01171875	144925
-0,01171875	-0,009765625	160641
-0,009765625	-0,0078125	179279
-0,0078125	-0,005859375	196828
-0,005859375	-0,00390625	220739
-0,00390625	-0,001953125	241424
-0,001953125	0	265552
0	0,001953125	7621045
0,001953125	0,00390625	272401
0,00390625	0,005859375	191077
0,005859375	0,0078125	143168
0,0078125	0,009765625	117954
0,009765625	0,01171875	100429
0,01171875	0,01367188	87255
0,01367188	0,015625	77486
0,015625	0,01757813	68982
0,01757813	0,01953125	61745
0,01953125	0,02148438	56628
0,02148438	0,0234375	51965
0,0234375	0,02539063	47654
0,02539063	0,02734375	43667
0,02734375	0,02929688	39844
0,02929688	0,03125	36464
0,03125	0,03320313	34424
0,03320313	0,03515625	31411
0,03515625	0,03710938	29645
0,03710938	0,0390625	27965
0,0390625	0,04101563	26177
0,04101563	0,04296875	24680
0,04296875	0,04492188	23794
0,04492188	0,046875	22355
0,046875	0,04882813	20723
0,04882813	0,05078125	19614
0,05078125	0,05273438	18497
0,05273438	0,0546875	17652
0,0546875	0,05664063	16767
0,05664063	0,05859375	16021
0,05859375	0,06054688	15546
0,06054688	0,0625	14812
0,0625	0,06445313	14158
0,06445313	0,06640625	13479
0,06640625	0,06835938	12946
0,06835938	0,0703125	12362
0,0703125	0,07226563	11792
0,07226563	0,07421875	11212
0,07421875	0,07617188	10570
0,07617188	0,078125	10077
0,078125	0,08007813	9666
0,08007813	0,08203125	9311
0,08203125	0,08398438	8890
0,08398438	0,0859375	8526
0,0859375	0,08789063	8168
0,08789063	0,08984375	7865
0,08984375	0,09179688	7645
0,09179688	0,09375	7212
0,09375	0,09570313	7097
0,09570313	0,09765625	6773
0,09765625	0,09960938	6426
0,09960938	0,1015625	6219
0,1015625	0,1035156	6239
0,1035156	0,1054688	5869
0,1054688	0,1074219	5761
0,1074219	0,109375	5397
0,109375	0,1113281	5155
0,1113281	0,1132813	5055
0,1132813	0,1152344	4950
0,1152344	0,1171875	4752
0,1171875	0,1191406	4763
0,1191406	0,1210938	4597
0,1210938	0,1230469	4412
0,1230469	0,125	4437
0,125	0,1269531	4098
0,1269531	0,1289063	4042
0,1289063	0,1308594	3955
0,1308594	0,1328125	3811
0,1328125	0,1347656	3751
0,1347656	0,1367188	3624
0,1367188	0,1386719	3452
0,1386719	0,140625	3449
0,140625	0,1425781	3332
0,1425781	0,1445313	3127
0,1445313	0,1464844	3174
0,1464844	0,1484375	2902
0,1484375	0,1503906	2929
0,1503906	0,1523438	2793
0,1523438	0,1542969	2687
0,1542969	0,15625	2543
0,15625	0,1582031	2559
0,1582031	0,1601563	2485
0,1601563	0,1621094	2453
0,1621094	0,1640625	2447
0,1640625	0,1660156	2313
0,1660156	0,1679688	2339
0,1679688	0,1699219	2232
0,1699219	0,171875	2141
0,171875	0,1738281	2115
0,1738281	0,1757813	2083
0,1757813	0,1777344	2029
0,1777344	0,1796875	1896
0,1796875	0,1816406	1888
0,1816406	0,1835938	1869
0,1835938	0,1855469	1766
0,1855469	0,1875	1693
0,1875	0,1894531	1683
0,1894531	0,1914063	1684
0,1914063	0,1933594	1570
0,1933594	0,1953125	1552
0,1953125	0,1972656	1463
0,1972656	0,1992188	1418
0,1992188	0,2011719	1474
0,2011719	0,203125	1436
0,203125	0,2050781	1396
0,2050781	0,2070313	1431
0,2070313	0,2089844	1302
0,2089844	0,2109375	1295
0,2109375	0,2128906	1239
0,2128906	0,2148438	1226
0,2148438	0,2167969	1235
0,2167969	0,21875	1170
0,21875	0,2207031	1083
0,2207031	0,2226563	1089
0,2226563	0,2246094	1102
0,2246094	0,2265625	1070
0,2265625	0,2285156	1069
0,2285156	0,2304688	1006
0,2304688	0,2324219	1042
0,2324219	0,234375	971
0,234375	0,2363281	1010
0,2363281	0,2382813	985
0,2382813	0,2402344	1053
0,2402344	0,2421875	1026
0,2421875	0,2441406	995
0,2441406	0,2460938	996
0,2460938	0,2480469	995
0,2480469	0,25	891
0,25	0,2519531	880
0,2519531	0,2539063	846
0,2539063	0,2558594	822
0,2558594	0,2578125	819
0,2578125	0,2597656	772
0,2597656	0,2617188	790
0,2617188	0,2636719	797
0,2636719	0,265625	797
0,265625	0,2675781	766
0,2675781	0,2695313	762
0,2695313	0,2714844	678
0,2714844	0,2734375	660
0,2734375	0,2753906	632
0,2753906	0,2773438	646
0,2773438	0,2792969	576
0,2792969	0,28125	566
0,28125	0,2832031	605
0,2832031	0,2851563	549
0,2851563	0,2871094	509
0,2871094	0,2890625	572
0,2890625	0,2910156	528
0,2910156	0,2929688	547
0,2929688	0,2949219	503
0,2949219	0,296875	517
0,296875	0,2988281	507
0,2988281	0,3007813	455
0,3007813	0,3027344	448
0,3027344	0,3046875	439
0,3046875	0,3066406	438
0,3066406	0,3085938	417
0,3085938	0,3105469	444
0,3105469	0,3125	387
0,3125	0,3144531	391
0,3144531	0,3164063	394
0,3164063	0,3183594	391
0,3183594	0,3203125	368
0,3203125	0,3222656	378
0,3222656	0,3242188	342
0,3242188	0,3261719	419
0,3261719	0,328125	393
0,328125	0,3300781	409
0,3300781	0,3320313	384
0,3320313	0,3339844	434
0,3339844	0,3359375	380
0,3359375	0,3378906	362
0,3378906	0,3398438	365
0,3398438	0,3417969	385
0,3417969	0,34375	343
0,34375	0,3457031	337
0,3457031	0,3476563	359
0,3476563	0,3496094	332
0,3496094	0,3515625	322
0,3515625	0,3535156	307
0,3535156	0,3554688	324
0,3554688	0,3574219	302
0,3574219	0,359375	292
0,359375	0,3613281	317
0,3613281	0,3632813	303
0,3632813	0,3652344	319
0,3652344	0,3671875	254
0,3671875	0,3691406	279
0,3691406	0,3710938	324
0,3710938	0,3730469	257
0,3730469	0,375	265
0,375	0,3769531	252
0,3769531	0,3789063	254
0,3789063	0,3808594	246
0,3808594	0,3828125	234
0,3828125	0,3847656	257
0,3847656	0,3867188	234
0,3867188	0,3886719	237
0,3886719	0,390625	254
0,390625	0,3925781	237
0,3925781	0,3945313	227
0,3945313	0,3964844	218
0,3964844	0,3984375	211
0,3984375	0,4003906	223
0,4003906	0,4023438	213
0,4023438	0,4042969	216
0,4042969	0,40625	222
0,40625	0,4082031	252
0,4082031	0,4101563	224
0,4101563	0,4121094	202
0,4121094	0,4140625	221
0,4140625	0,4160156	206
0,4160156	0,4179688	182
0,4179688	0,4199219	240
0,4199219	0,421875	193
0,421875	0,4238281	179
0,4238281	0,4257813	162
0,4257813	0,4277344	196
0,4277344	0,4296875	170
0,4296875	0,4316406	182
0,4316406	0,4335938	154
0,4335938	0,4355469	180
0,4355469	0,4375	146
0,4375	0,4394531	132
0,4394531	0,4414063	117
0,4414063	0,4433594	117
0,4433594	0,4453125	148
0,4453125	0,4472656	140
0,4472656	0,4492188	158
0,4492188	0,4511719	148
0,4511719	0,453125	123
0,453125	0,4550781	142
0,4550781	0,4570313	144
0,4570313	0,4589844	121
0,4589844	0,4609375	109
0,4609375	0,4628906	158
0,4628906	0,4648438	122
0,4648438	0,4667969	141
0,4667969	0,46875	157
0,46875	0,4707031	132
0,4707031	0,4726563	149
0,4726563	0,4746094	133
0,4746094	0,4765625	120
0,4765625	0,4785156	159
0,4785156	0,4804688	150
0,4804688	0,4824219	133
0,4824219	0,484375	118
0,484375	0,4863281	125
0,4863281	0,4882813	123
0,4882813	0,4902344	96
0,4902344	0,4921875	137
0,4921875	0,4941406	139
0,4941406	0,4960938	120
0,4960938	0,4980469	148
0,4980469	0,5	134
0,5	0,5019531	140
0,5019531	0,5039063	141
0,5039063	0,5058594	129
0,5058594	0,5078125	105
0,5078125	0,5097656	120
0,5097656	0,5117188	94
0,5117188	0,5136719	112
0,5136719	0,515625	120
0,515625	0,5175781	117
0,5175781	0,5195313	103
0,5195313	0,5214844	86
0,5214844	0,5234375	94
0,5234375	0,5253906	100
0,5253906	0,5273438	76
0,5273438	0,5292969	94
0,5292969	0,53125	71
0,53125	0,5332031	91
0,5332031	0,5351563	87
0,5351563	0,5371094	94
0,5371094	0,5390625	76
0,5390625	0,5410156	75
0,5410156	0,5429688	78
0,5429688	0,5449219	98
0,5449219	0,546875	94
0,546875	0,5488281	58
0,5488281	0,5507813	67
0,5507813	0,5527344	79
0,5527344	0,5546875	91
0,5546875	0,5566406	71
0,5566406	0,5585938	78
0,5585938	0,5605469	66
0,5605469	0,5625	72
0,5625	0,5644531	67
0,5644531	0,5664063	82
0,5664063	0,5683594	76
0,5683594	0,5703125	87
0,5703125	0,5722656	70
0,5722656	0,5742188	81
0,5742188	0,5761719	73
0,5761719	0,578125	60
0,578125	0,5800781	77
0,5800781	0,5820313	68
0,5820313	0,5839844	86
0,5839844	0,5859375	91
0,5859375	0,5878906	75
0,5878906	0,5898438	73
0,5898438	0,5917969	84
0,5917969	0,59375	69
0,59375	0,5957031	95
0,5957031	0,5976563	72
0,5976563	0,5996094	89
0,5996094	0,6015625	92
0,6015625	0,6035156	72
0,6035156	0,6054688	69
0,6054688	0,6074219	61
0,6074219	0,609375	91
0,609375	0,6113281	78
0,6113281	0,6132813	92
0,6132813	0,6152344	72
0,6152344	0,6171875	74
0,6171875	0,6191406	99
0,6191406	0,6210938	72
0,6210938	0,6230469	65
0,6230469	0,625	72
0,625	0,6269531	73
0,6269531	0,6289063	67
0,6289063	0,6308594	56
0,6308594	0,6328125	68
0,6328125	0,6347656	53
0,6347656	0,6367188	59
0,6367188	0,6386719	76
0,6386719	0,640625	51
0,640625	0,6425781	70
0,6425781	0,6445313	64
0,6445313	0,6464844	61
0,6464844	0,6484375	63
0,6484375	0,6503906	64
0,6503906	0,6523438	57
0,6523438	0,6542969	60
0,6542969	0,65625	30
0,65625	0,6582031	65
0,6582031	0,6601563	56
0,6601563	0,6621094	44
0,6621094	0,6640625	61
0,6640625	0,6660156	47
0,6660156	0,6679688	56
0,6679688	0,6699219	47
0,6699219	0,671875	48
0,671875	0,6738281	46
0,6738281	0,6757813	42
0,6757813	0,6777344	52
0,6777344	0,6796875	44
0,6796875	0,6816406	28
0,6816406	0,6835938	39
0,6835938	0,6855469	37
0,6855469	0,6875	50
0,6875	0,6894531	37
0,6894531	0,6914063	38
0,6914063	0,6933594	43
0,6933594	0,6953125	48
0,6953125	0,6972656	42
0,6972656	0,6992188	36
0,6992188	0,7011719	41
0,7011719	0,703125	43
0,703125	0,7050781	39
0,7050781	0,7070313	43
0,7070313	0,7089844	29
0,7089844	0,7109375	45
0,7109375	0,7128906	45
0,7128906	0,7148438	58
0,7148438	0,7167969	37
0,7167969	0,71875	35
0,71875	0,7207031	38
0,7207031	0,7226563	37
0,7226563	0,7246094	26
0,7246094	0,7265625	33
0,7265625	0,7285156	36
0,7285156	0,7304688	35
0,7304688	0,7324219	40
0,7324219	0,734375	33
0,734375	0,7363281	40
0,7363281	0,7382813	34
0,7382813	0,7402344	30
0,7402344	0,7421875	29
0,7421875	0,7441406	44
0,7441406	0,7460938	38
0,7460938	0,7480469	35
0,7480469	0,75	22
0,75	0,7519531	29
0,7519531	0,7539063	24
0,7539063	0,7558594	29
0,7558594	0,7578125	27
0,7578125	0,7597656	20
0,7597656	0,7617188	37
0,7617188	0,7636719	39
0,7636719	0,765625	30
0,765625	0,7675781	27
0,7675781	0,7695313	31
0,7695313	0,7714844	21
0,7714844	0,7734375	28
0,7734375	0,7753906	25
0,7753906	0,7773438	21
0,7773438	0,7792969	18
0,7792969	0,78125	22
0,78125	0,7832031	22
0,7832031	0,7851563	26
0,7851563	0,7871094	15
0,7871094	0,7890625	28
0,7890625	0,7910156	29
0,7910156	0,7929688	23
0,7929688	0,7949219	18
0,7949219	0,796875	22
0,796875	0,7988281	25
0,7988281	0,8007813	23
0,8007813	0,8027344	21
0,8027344	0,8046875	23
0,8046875	0,8066406	26
0,8066406	0,8085938	18
0,8085938	0,8105469	22
0,8105469	0,8125	15
0,8125	0,8144531	20
